sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp,in_T0
230,arganil_2016,train,2016-08-09T01:00:00.000000000,2016-08-11T17:00:00.000000000,202.3249969482422,1160.4000244140625,True
231,arganil_2016,train,2016-08-09T02:00:00.000000000,2016-08-11T18:00:00.000000000,202.3249969482422,1160.4000244140625,True
232,arganil_2016,train,2016-08-09T03:00:00.000000000,2016-08-11T19:00:00.000000000,202.32501220703125,1160.4000244140625,True
233,arganil_2016,train,2016-08-09T04:00:00.000000000,2016-08-11T20:00:00.000000000,202.3249969482422,1160.4000244140625,True
234,arganil_2016,train,2016-08-09T05:00:00.000000000,2016-08-11T21:00:00.000000000,202.3249969482422,1160.4000244140625,True
235,arganil_2016,train,2016-08-09T06:00:00.000000000,2016-08-11T22:00:00.000000000,202.3249969482422,1160.4000244140625,True
236,arganil_2016,train,2016-08-09T07:00:00.000000000,2016-08-11T23:00:00.000000000,202.32501220703125,1160.4000244140625,True
237,arganil_2016,train,2016-08-09T08:00:00.000000000,2016-08-12T00:00:00.000000000,202.3249969482422,1160.4000244140625,True
238,arganil_2016,train,2016-08-09T09:00:00.000000000,2016-08-12T01:00:00.000000000,105.625,605.5,True
239,arganil_2016,train,2016-08-09T10:00:00.000000000,2016-08-12T02:00:00.000000000,55.16666793823242,447.79998779296875,True
240,arganil_2016,train,2016-08-09T11:00:00.000000000,2016-08-12T03:00:00.000000000,17.850000381469727,176.3000030517578,True
241,arganil_2016,train,2016-08-09T12:00:00.000000000,2016-08-12T04:00:00.000000000,3.1583335399627686,37.900001525878906,True
242,arganil_2016,train,2016-08-09T13:00:00.000000000,2016-08-12T05:00:00.000000000,0.0,0.0,True
243,arganil_2016,train,2016-08-09T14:00:00.000000000,2016-08-12T06:00:00.000000000,0.0,0.0,True
244,arganil_2016,train,2016-08-09T15:00:00.000000000,2016-08-12T07:00:00.000000000,0.0,0.0,True
245,arganil_2016,train,2016-08-09T16:00:00.000000000,2016-08-12T08:00:00.000000000,0.0,0.0,True
246,arganil_2016,train,2016-08-09T17:00:00.000000000,2016-08-12T09:00:00.000000000,0.0,0.0,True
247,arganil_2016,train,2016-08-09T18:00:00.000000000,2016-08-12T10:00:00.000000000,0.0,0.0,True
248,arganil_2016,train,2016-08-09T19:00:00.000000000,2016-08-12T11:00:00.000000000,0.0,0.0,True
249,arganil_2016,train,2016-08-09T20:00:00.000000000,2016-08-12T12:00:00.000000000,0.0,0.0,True
250,arganil_2016,train,2016-08-09T21:00:00.000000000,2016-08-12T13:00:00.000000000,0.0,0.0,True
251,arganil_2016,train,2016-08-09T22:00:00.000000000,2016-08-12T14:00:00.000000000,0.0,0.0,True
252,arganil_2016,train,2016-08-09T23:00:00.000000000,2016-08-12T15:00:00.000000000,0.0,0.0,True
253,arganil_2016,train,2016-08-10T00:00:00.000000000,2016-08-12T16:00:00.000000000,0.0,0.0,True
254,arganil_2016,train,2016-08-10T01:00:00.000000000,2016-08-12T17:00:00.000000000,0.0,0.0,True
255,arganil_2016,train,2016-08-10T02:00:00.000000000,2016-08-12T18:00:00.000000000,0.0,0.0,True
256,arganil_2016,train,2016-08-10T03:00:00.000000000,2016-08-12T19:00:00.000000000,0.0,0.0,True
257,arganil_2016,train,2016-08-10T04:00:00.000000000,2016-08-12T20:00:00.000000000,0.0,0.0,True
258,arganil_2016,train,2016-08-10T05:00:00.000000000,2016-08-12T21:00:00.000000000,0.0,0.0,True
259,arganil_2016,train,2016-08-10T06:00:00.000000000,2016-08-12T22:00:00.000000000,0.0,0.0,True
260,arganil_2016,train,2016-08-10T07:00:00.000000000,2016-08-12T23:00:00.000000000,0.0,0.0,True
261,arganil_2016,train,2016-08-10T08:00:00.000000000,2016-08-13T00:00:00.000000000,0.0,0.0,True
262,arganil_2016,train,2016-08-10T09:00:00.000000000,2016-08-13T01:00:00.000000000,0.0,0.0,True
263,arganil_2016,train,2016-08-10T10:00:00.000000000,2016-08-13T02:00:00.000000000,0.0,0.0,True
264,arganil_2016,train,2016-08-10T11:00:00.000000000,2016-08-13T03:00:00.000000000,0.0,0.0,True
265,arganil_2016,train,2016-08-10T12:00:00.000000000,2016-08-13T04:00:00.000000000,0.0,0.0,True
266,arganil_2016,train,2016-08-10T14:00:00.000000000,2016-08-13T05:00:00.000000000,0.0,0.0,True
267,arganil_2016,train,2016-08-10T15:00:00.000000000,2016-08-13T06:00:00.000000000,0.0,0.0,True
268,arganil_2016,train,2016-08-10T17:00:00.000000000,2016-08-13T07:00:00.000000000,0.0,0.0,True
269,arganil_2016,train,2016-08-10T18:00:00.000000000,2016-08-13T08:00:00.000000000,0.0,0.0,True
270,arganil_2016,train,2016-08-10T19:00:00.000000000,2016-08-13T09:00:00.000000000,0.0,0.0,True
271,arganil_2016,train,2016-08-10T20:00:00.000000000,2016-08-13T10:00:00.000000000,0.0,0.0,True
272,arganil_2016,train,2016-08-10T22:00:00.000000000,2016-08-13T11:00:00.000000000,0.0,0.0,True
273,arganil_2016,train,2016-08-10T23:00:00.000000000,2016-08-13T12:00:00.000000000,0.0,0.0,True
274,arganil_2016,train,2016-08-11T00:00:00.000000000,2016-08-13T13:00:00.000000000,0.0,0.0,True
275,arganil_2016,train,2016-08-11T03:00:00.000000000,2016-08-13T14:00:00.000000000,0.0,0.0,True
276,arganil_2016,train,2016-08-11T04:00:00.000000000,2016-08-13T15:00:00.000000000,0.0,0.0,True
277,arganil_2016,train,2016-08-11T05:00:00.000000000,2016-08-13T16:00:00.000000000,0.0,0.0,True
278,arganil_2016,train,2016-08-11T06:00:00.000000000,2016-08-13T17:00:00.000000000,0.0,0.0,True
279,arganil_2016,train,2016-08-11T07:00:00.000000000,2016-08-13T18:00:00.000000000,0.0,0.0,True
280,arganil_2016,train,2016-08-11T08:00:00.000000000,2016-08-13T19:00:00.000000000,0.0,0.0,True
281,arganil_2016,train,2016-08-11T09:00:00.000000000,2016-08-13T20:00:00.000000000,0.0,0.0,True
282,arganil_2016,train,2016-08-11T10:00:00.000000000,2016-08-13T21:00:00.000000000,0.0,0.0,True
283,arganil_2016,train,2016-08-11T11:00:00.000000000,2016-08-13T22:00:00.000000000,0.0,0.0,True
284,arganil_2016,train,2016-08-11T12:00:00.000000000,2016-08-13T23:00:00.000000000,0.0,0.0,True
285,arganil_2016,train,2016-08-11T13:00:00.000000000,2016-08-14T00:00:00.000000000,0.0,0.0,True
286,arganil_2016,train,2016-08-11T14:00:00.000000000,2016-08-14T01:00:00.000000000,0.0,0.0,True
287,arganil_2016,train,2016-08-11T15:00:00.000000000,2016-08-14T02:00:00.000000000,0.0,0.0,True
288,arganil_2016,train,2016-08-11T16:00:00.000000000,2016-08-14T03:00:00.000000000,0.0,0.0,True
289,arganil_2016,train,2016-08-11T17:00:00.000000000,2016-08-14T04:00:00.000000000,0.0,0.0,True
290,arganil_2016,train,2016-08-11T18:00:00.000000000,2016-08-14T05:00:00.000000000,0.0,0.0,True
291,arganil_2016,train,2016-08-11T19:00:00.000000000,2016-08-14T06:00:00.000000000,0.0,0.0,True
292,arganil_2016,train,2016-08-11T20:00:00.000000000,2016-08-14T07:00:00.000000000,0.0,0.0,True
293,arganil_2016,train,2016-08-11T21:00:00.000000000,2016-08-14T08:00:00.000000000,0.0,0.0,True
294,arganil_2016,train,2016-08-11T22:00:00.000000000,2016-08-14T09:00:00.000000000,0.0,0.0,True
295,arganil_2016,train,2016-08-11T23:00:00.000000000,2016-08-14T10:00:00.000000000,0.0,0.0,True
296,arganil_2016,train,2016-08-12T00:00:00.000000000,2016-08-14T11:00:00.000000000,0.0,0.0,True
297,arganil_2016,train,2016-08-12T01:00:00.000000000,2016-08-14T12:00:00.000000000,0.0,0.0,True
298,arganil_2016,train,2016-08-12T02:00:00.000000000,2016-08-14T13:00:00.000000000,0.0,0.0,True
299,arganil_2016,train,2016-08-12T03:00:00.000000000,2016-08-14T14:00:00.000000000,0.0,0.0,True
300,arganil_2016,train,2016-08-12T04:00:00.000000000,2016-08-14T15:00:00.000000000,0.0,0.0,True
301,arganil_2016,train,2016-08-12T05:00:00.000000000,2016-08-14T16:00:00.000000000,0.0,0.0,True
302,arganil_2016,train,2016-08-12T06:00:00.000000000,2016-08-14T17:00:00.000000000,0.0,0.0,True
303,arganil_2016,train,2016-08-12T07:00:00.000000000,2016-08-14T18:00:00.000000000,0.0,0.0,True
304,arganil_2016,train,2016-08-12T08:00:00.000000000,2016-08-14T19:00:00.000000000,0.0,0.0,True
305,arganil_2016,train,2016-08-12T09:00:00.000000000,2016-08-14T20:00:00.000000000,0.0,0.0,True
306,arganil_2016,train,2016-08-12T10:00:00.000000000,2016-08-14T21:00:00.000000000,0.0,0.0,True
307,arganil_2016,train,2016-08-12T11:00:00.000000000,2016-08-14T22:00:00.000000000,0.0,0.0,True
308,arganil_2016,train,2016-08-12T12:00:00.000000000,2016-08-14T23:00:00.000000000,0.0,0.0,True
309,ba_ljubinje_2021,train,2021-08-06T00:00:00.000000000,2021-08-08T11:00:00.000000000,533.9833374023438,2667.800048828125,True
310,ba_ljubinje_2021,train,2021-08-06T01:00:00.000000000,2021-08-08T12:00:00.000000000,543.316650390625,2667.800048828125,True
311,ba_ljubinje_2021,train,2021-08-06T02:00:00.000000000,2021-08-08T13:00:00.000000000,629.8499755859375,2667.800048828125,True
312,ba_ljubinje_2021,train,2021-08-06T03:00:00.000000000,2021-08-08T14:00:00.000000000,796.8333129882812,2667.800048828125,True
313,ba_ljubinje_2021,train,2021-08-06T04:00:00.000000000,2021-08-08T15:00:00.000000000,1002.5166625976562,2667.800048828125,True
314,ba_ljubinje_2021,train,2021-08-06T05:00:00.000000000,2021-08-08T16:00:00.000000000,1126.566650390625,2667.800048828125,True
315,ba_ljubinje_2021,train,2021-08-06T06:00:00.000000000,2021-08-08T17:00:00.000000000,1259.8665771484375,2667.800048828125,True
316,ba_ljubinje_2021,train,2021-08-06T07:00:00.000000000,2021-08-08T18:00:00.000000000,1286.88330078125,2667.800048828125,True
317,ba_ljubinje_2021,train,2021-08-06T08:00:00.000000000,2021-08-08T19:00:00.000000000,1279.14990234375,2667.800048828125,True
318,ba_ljubinje_2021,train,2021-08-06T09:00:00.000000000,2021-08-08T20:00:00.000000000,1214.9000244140625,2667.800048828125,True
319,ba_ljubinje_2021,train,2021-08-06T10:00:00.000000000,2021-08-08T21:00:00.000000000,1120.7083740234375,2667.800048828125,True
320,ba_ljubinje_2021,train,2021-08-06T11:00:00.000000000,2021-08-08T22:00:00.000000000,911.9166870117188,2468.199951171875,True
321,ba_ljubinje_2021,train,2021-08-06T12:00:00.000000000,2021-08-08T23:00:00.000000000,878.0582885742188,2468.199951171875,True
322,ba_ljubinje_2021,train,2021-08-06T13:00:00.000000000,2021-08-09T00:00:00.000000000,872.8916625976562,2468.199951171875,True
323,ba_ljubinje_2021,train,2021-08-06T14:00:00.000000000,2021-08-09T01:00:00.000000000,786.3583374023438,2468.199951171875,True
324,ba_ljubinje_2021,train,2021-08-06T15:00:00.000000000,2021-08-09T02:00:00.000000000,619.3749389648438,2468.199951171875,True
325,ba_ljubinje_2021,train,2021-08-06T16:00:00.000000000,2021-08-09T03:00:00.000000000,413.691650390625,1599.5999755859375,True
326,ba_ljubinje_2021,train,2021-08-06T17:00:00.000000000,2021-08-09T04:00:00.000000000,289.64166259765625,1599.5999755859375,True
327,ba_ljubinje_2021,train,2021-08-06T18:00:00.000000000,2021-08-09T05:00:00.000000000,156.34165954589844,493.79998779296875,True
328,ba_ljubinje_2021,train,2021-08-06T19:00:00.000000000,2021-08-09T06:00:00.000000000,115.19165802001953,442.8999938964844,True
329,ba_ljubinje_2021,train,2021-08-06T20:00:00.000000000,2021-08-09T07:00:00.000000000,98.95833587646484,442.8999938964844,True
330,ba_ljubinje_2021,train,2021-08-06T21:00:00.000000000,2021-08-09T08:00:00.000000000,76.5250015258789,442.8999938964844,True
331,ba_ljubinje_2021,train,2021-08-06T22:00:00.000000000,2021-08-09T09:00:00.000000000,39.616668701171875,263.1000061035156,True
332,ba_ljubinje_2021,train,2021-08-06T23:00:00.000000000,2021-08-09T10:00:00.000000000,26.09166717529297,263.1000061035156,True
333,ba_ljubinje_2021,train,2021-08-07T00:00:00.000000000,2021-08-09T11:00:00.000000000,4.166666507720947,50.0,True
334,ba_ljubinje_2021,train,2021-08-07T01:00:00.000000000,2021-08-09T12:00:00.000000000,0.0,0.0,True
335,ba_ljubinje_2021,train,2021-08-07T02:00:00.000000000,2021-08-09T13:00:00.000000000,0.0,0.0,True
336,ba_ljubinje_2021,train,2021-08-07T03:00:00.000000000,2021-08-09T14:00:00.000000000,10.97499942779541,131.6999969482422,True
337,ba_ljubinje_2021,train,2021-08-07T04:00:00.000000000,2021-08-09T15:00:00.000000000,31.39166831970215,245.0,True
338,ba_ljubinje_2021,train,2021-08-07T05:00:00.000000000,2021-08-09T16:00:00.000000000,40.83333206176758,245.0,True
339,ba_ljubinje_2021,train,2021-08-07T06:00:00.000000000,2021-08-09T17:00:00.000000000,40.83333206176758,245.0,True
340,ba_ljubinje_2021,train,2021-08-07T07:00:00.000000000,2021-08-09T18:00:00.000000000,40.83333206176758,245.0,True
341,ba_ljubinje_2021,train,2021-08-07T08:00:00.000000000,2021-08-09T19:00:00.000000000,40.83333206176758,245.0,True
342,ba_ljubinje_2021,train,2021-08-07T09:00:00.000000000,2021-08-09T20:00:00.000000000,40.83333206176758,245.0,True
343,ba_ljubinje_2021,train,2021-08-07T10:00:00.000000000,2021-08-09T21:00:00.000000000,40.83333206176758,245.0,True
344,ba_ljubinje_2021,train,2021-08-07T11:00:00.000000000,2021-08-09T22:00:00.000000000,40.83333206176758,245.0,True
345,ba_ljubinje_2021,train,2021-08-07T12:00:00.000000000,2021-08-09T23:00:00.000000000,40.83333206176758,245.0,True
346,ba_ljubinje_2021,train,2021-08-07T13:00:00.000000000,2021-08-10T00:00:00.000000000,40.83333206176758,245.0,True
347,ba_ljubinje_2021,train,2021-08-07T14:00:00.000000000,2021-08-10T01:00:00.000000000,40.83333206176758,245.0,True
348,ba_ljubinje_2021,train,2021-08-07T15:00:00.000000000,2021-08-10T02:00:00.000000000,29.85833168029785,245.0,True
349,ba_ljubinje_2021,train,2021-08-07T16:00:00.000000000,2021-08-10T03:00:00.000000000,9.441666603088379,113.30000305175781,True
350,ba_ljubinje_2021,train,2021-08-07T17:00:00.000000000,2021-08-10T04:00:00.000000000,0.0,0.0,True
351,ba_ljubinje_2021,train,2021-08-07T18:00:00.000000000,2021-08-10T05:00:00.000000000,0.0,0.0,True
352,ba_ljubinje_2021,train,2021-08-07T19:00:00.000000000,2021-08-10T06:00:00.000000000,0.0,0.0,True
353,ba_ljubinje_2021,train,2021-08-07T20:00:00.000000000,2021-08-10T07:00:00.000000000,0.0,0.0,True
354,ba_ljubinje_2021,train,2021-08-07T21:00:00.000000000,2021-08-10T08:00:00.000000000,0.0,0.0,True
355,ba_ljubinje_2021,train,2021-08-07T22:00:00.000000000,2021-08-10T09:00:00.000000000,0.0,0.0,True
356,ba_ljubinje_2021,train,2021-08-07T23:00:00.000000000,2021-08-10T10:00:00.000000000,0.0,0.0,True
357,ba_ljubinje_2021,train,2021-08-08T00:00:00.000000000,2021-08-10T11:00:00.000000000,0.0,0.0,True
358,ba_ljubinje_2021,train,2021-08-08T01:00:00.000000000,2021-08-10T12:00:00.000000000,96.07500457763672,1152.9000244140625,True
359,ba_ljubinje_2021,train,2021-08-08T02:00:00.000000000,2021-08-10T13:00:00.000000000,96.07500457763672,1152.9000244140625,True
360,ba_ljubinje_2021,train,2021-08-08T03:00:00.000000000,2021-08-10T14:00:00.000000000,96.07500457763672,1152.9000244140625,True
361,ba_ljubinje_2021,train,2021-08-08T04:00:00.000000000,2021-08-10T15:00:00.000000000,96.07500457763672,1152.9000244140625,True
362,ba_ljubinje_2021,train,2021-08-08T05:00:00.000000000,2021-08-10T16:00:00.000000000,96.07500457763672,1152.9000244140625,True
363,ba_ljubinje_2021,train,2021-08-08T06:00:00.000000000,2021-08-10T17:00:00.000000000,96.07500457763672,1152.9000244140625,True
364,ba_ljubinje_2021,train,2021-08-08T07:00:00.000000000,2021-08-10T18:00:00.000000000,96.07500457763672,1152.9000244140625,True
365,ba_ljubinje_2021,train,2021-08-08T08:00:00.000000000,2021-08-10T19:00:00.000000000,96.07500457763672,1152.9000244140625,True
366,ba_ljubinje_2021,train,2021-08-08T09:00:00.000000000,2021-08-10T20:00:00.000000000,96.07500457763672,1152.9000244140625,True
367,ba_ljubinje_2021,train,2021-08-08T10:00:00.000000000,2021-08-10T21:00:00.000000000,110.1916732788086,1152.9000244140625,True
368,ba_ljubinje_2021,train,2021-08-08T11:00:00.000000000,2021-08-10T22:00:00.000000000,110.1916732788086,1152.9000244140625,True
369,ba_ljubinje_2021,train,2021-08-08T12:00:00.000000000,2021-08-10T23:00:00.000000000,110.1916732788086,1152.9000244140625,True
370,ba_ljubinje_2021,train,2021-08-08T13:00:00.000000000,2021-08-11T00:00:00.000000000,14.116665840148926,169.39999389648438,True
371,ba_ljubinje_2021,train,2021-08-08T14:00:00.000000000,2021-08-11T01:00:00.000000000,18.674999237060547,169.39999389648438,True
372,ba_ljubinje_2021,train,2021-08-08T15:00:00.000000000,2021-08-11T02:00:00.000000000,18.674999237060547,169.39999389648438,True
373,ba_ljubinje_2021,train,2021-08-08T16:00:00.000000000,2021-08-11T03:00:00.000000000,18.674999237060547,169.39999389648438,True
374,ba_ljubinje_2021,train,2021-08-08T17:00:00.000000000,2021-08-11T04:00:00.000000000,18.674999237060547,169.39999389648438,True
375,ba_ljubinje_2021,train,2021-08-08T18:00:00.000000000,2021-08-11T05:00:00.000000000,18.674999237060547,169.39999389648438,True
376,ba_ljubinje_2021,train,2021-08-08T19:00:00.000000000,2021-08-11T06:00:00.000000000,18.674999237060547,169.39999389648438,True
377,ba_ljubinje_2021,train,2021-08-08T20:00:00.000000000,2021-08-11T07:00:00.000000000,18.674999237060547,169.39999389648438,True
378,ba_ljubinje_2021,train,2021-08-08T21:00:00.000000000,2021-08-11T08:00:00.000000000,18.674999237060547,169.39999389648438,True
379,ba_ljubinje_2021,train,2021-08-08T22:00:00.000000000,2021-08-11T09:00:00.000000000,4.558333396911621,54.70000076293945,True
380,ba_ljubinje_2021,train,2021-08-08T23:00:00.000000000,2021-08-11T10:00:00.000000000,4.558333396911621,54.70000076293945,True
381,ba_ljubinje_2021,train,2021-08-09T00:00:00.000000000,2021-08-11T11:00:00.000000000,4.558333396911621,54.70000076293945,True
382,ba_ljubinje_2021,train,2021-08-09T01:00:00.000000000,2021-08-11T12:00:00.000000000,4.558333396911621,54.70000076293945,True
383,ba_ljubinje_2021,train,2021-08-09T02:00:00.000000000,2021-08-11T13:00:00.000000000,0.0,0.0,True
384,ba_ljubinje_2021,train,2021-08-09T03:00:00.000000000,2021-08-11T14:00:00.000000000,0.0,0.0,True
385,ba_ljubinje_2021,train,2021-08-09T04:00:00.000000000,2021-08-11T15:00:00.000000000,0.0,0.0,True
386,ba_ljubinje_2021,train,2021-08-09T05:00:00.000000000,2021-08-11T16:00:00.000000000,0.0,0.0,True
387,ba_ljubinje_2021,train,2021-08-09T06:00:00.000000000,2021-08-11T17:00:00.000000000,0.0,0.0,True
388,ba_ljubinje_2021,train,2021-08-09T07:00:00.000000000,2021-08-11T18:00:00.000000000,0.0,0.0,True
389,ba_ljubinje_2021,train,2021-08-09T08:00:00.000000000,2021-08-11T19:00:00.000000000,0.0,0.0,True
390,ba_ljubinje_2021,train,2021-08-09T09:00:00.000000000,2021-08-11T20:00:00.000000000,0.0,0.0,True
391,ba_ljubinje_2021,train,2021-08-09T10:00:00.000000000,2021-08-11T21:00:00.000000000,0.0,0.0,True
392,ba_ljubinje_2021,train,2021-08-09T11:00:00.000000000,2021-08-11T22:00:00.000000000,0.0,0.0,True
393,ba_ljubinje_2021,train,2021-08-09T12:00:00.000000000,2021-08-11T23:00:00.000000000,0.0,0.0,True
394,ba_ljubinje_2021,train,2021-08-09T13:00:00.000000000,2021-08-12T00:00:00.000000000,0.0,0.0,True
395,ba_ljubinje_2021,train,2021-08-09T14:00:00.000000000,2021-08-12T01:00:00.000000000,0.0,0.0,True
396,ba_ljubinje_2021,train,2021-08-09T15:00:00.000000000,2021-08-12T02:00:00.000000000,0.0,0.0,True
397,ba_ljubinje_2021,train,2021-08-09T16:00:00.000000000,2021-08-12T03:00:00.000000000,0.0,0.0,True
398,ba_ljubinje_2021,train,2021-08-09T17:00:00.000000000,2021-08-12T04:00:00.000000000,0.0,0.0,True
399,ba_ljubinje_2021,train,2021-08-09T18:00:00.000000000,2021-08-12T05:00:00.000000000,0.0,0.0,True
