sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp
237,huelva_2020,train,2020-08-29T22:00:00.000000000,2020-09-01T09:00:00.000000000,0.0,0.0
238,huelva_2020,train,2020-08-29T23:00:00.000000000,2020-09-01T10:00:00.000000000,0.0,0.0
239,huelva_2020,train,2020-08-30T00:00:00.000000000,2020-09-01T11:00:00.000000000,0.0,0.0
240,huelva_2020,train,2020-08-30T01:00:00.000000000,2020-09-01T12:00:00.000000000,0.0,0.0
241,huelva_2020,train,2020-08-30T02:00:00.000000000,2020-09-01T13:00:00.000000000,0.0,0.0
242,huelva_2020,train,2020-08-30T03:00:00.000000000,2020-09-01T14:00:00.000000000,26.5,318.0
243,huelva_2020,train,2020-08-30T04:00:00.000000000,2020-09-01T15:00:00.000000000,111.79166412353516,1023.5
244,huelva_2020,train,2020-08-30T05:00:00.000000000,2020-09-01T16:00:00.000000000,121.45000457763672,1023.5
245,huelva_2020,train,2020-08-30T06:00:00.000000000,2020-09-01T17:00:00.000000000,121.45000457763672,1023.5
246,huelva_2020,train,2020-08-30T07:00:00.000000000,2020-09-01T18:00:00.000000000,121.45000457763672,1023.5
247,huelva_2020,train,2020-08-30T08:00:00.000000000,2020-09-01T19:00:00.000000000,121.45000457763672,1023.5
248,huelva_2020,train,2020-08-30T09:00:00.000000000,2020-09-01T20:00:00.000000000,121.45000457763672,1023.5
249,huelva_2020,train,2020-08-30T10:00:00.000000000,2020-09-01T21:00:00.000000000,121.45000457763672,1023.5
250,huelva_2020,train,2020-08-30T11:00:00.000000000,2020-09-01T22:00:00.000000000,121.45000457763672,1023.5
251,huelva_2020,train,2020-08-30T12:00:00.000000000,2020-09-01T23:00:00.000000000,121.45000457763672,1023.5
252,huelva_2020,train,2020-08-30T13:00:00.000000000,2020-09-02T00:00:00.000000000,121.45000457763672,1023.5
253,huelva_2020,train,2020-08-30T14:00:00.000000000,2020-09-02T01:00:00.000000000,121.45000457763672,1023.5
254,huelva_2020,train,2020-08-30T15:00:00.000000000,2020-09-02T02:00:00.000000000,94.95000457763672,1023.5
255,huelva_2020,train,2020-08-30T16:00:00.000000000,2020-09-02T03:00:00.000000000,9.658333778381348,115.9000015258789
256,huelva_2020,train,2020-08-30T17:00:00.000000000,2020-09-02T04:00:00.000000000,0.0,0.0
257,huelva_2020,train,2020-08-30T18:00:00.000000000,2020-09-02T05:00:00.000000000,0.0,0.0
258,huelva_2020,train,2020-08-30T19:00:00.000000000,2020-09-02T06:00:00.000000000,0.0,0.0
259,huelva_2020,train,2020-08-30T20:00:00.000000000,2020-09-02T07:00:00.000000000,0.0,0.0
260,huelva_2020,train,2020-08-30T21:00:00.000000000,2020-09-02T08:00:00.000000000,0.0,0.0
261,huelva_2020,train,2020-08-30T22:00:00.000000000,2020-09-02T09:00:00.000000000,0.0,0.0
262,huelva_2020,train,2020-08-30T23:00:00.000000000,2020-09-02T10:00:00.000000000,0.0,0.0
263,huelva_2020,train,2020-08-31T00:00:00.000000000,2020-09-02T11:00:00.000000000,0.0,0.0
264,huelva_2020,train,2020-08-31T01:00:00.000000000,2020-09-02T12:00:00.000000000,0.0,0.0
265,huelva_2020,train,2020-08-31T02:00:00.000000000,2020-09-02T13:00:00.000000000,0.0,0.0
266,huelva_2020,train,2020-08-31T03:00:00.000000000,2020-09-02T14:00:00.000000000,0.0,0.0
267,huelva_2020,train,2020-08-31T04:00:00.000000000,2020-09-02T15:00:00.000000000,0.0,0.0
268,huelva_2020,train,2020-08-31T05:00:00.000000000,2020-09-02T16:00:00.000000000,0.0,0.0
269,huelva_2020,train,2020-08-31T06:00:00.000000000,2020-09-02T17:00:00.000000000,0.0,0.0
270,huelva_2020,train,2020-08-31T07:00:00.000000000,2020-09-02T18:00:00.000000000,0.0,0.0
271,huelva_2020,train,2020-08-31T08:00:00.000000000,2020-09-02T19:00:00.000000000,0.0,0.0
272,huelva_2020,train,2020-08-31T09:00:00.000000000,2020-09-02T20:00:00.000000000,0.0,0.0
273,huelva_2020,train,2020-08-31T10:00:00.000000000,2020-09-02T21:00:00.000000000,0.0,0.0
274,huelva_2020,train,2020-08-31T11:00:00.000000000,2020-09-02T22:00:00.000000000,0.0,0.0
275,huelva_2020,train,2020-08-31T12:00:00.000000000,2020-09-02T23:00:00.000000000,0.0,0.0
276,huelva_2020,train,2020-08-31T13:00:00.000000000,2020-09-03T00:00:00.000000000,0.0,0.0
277,huelva_2020,train,2020-08-31T14:00:00.000000000,2020-09-03T01:00:00.000000000,0.0,0.0
278,huelva_2020,train,2020-08-31T15:00:00.000000000,2020-09-03T02:00:00.000000000,0.0,0.0
279,huelva_2020,train,2020-08-31T16:00:00.000000000,2020-09-03T03:00:00.000000000,0.0,0.0
280,huelva_2020,train,2020-08-31T17:00:00.000000000,2020-09-03T04:00:00.000000000,0.0,0.0
281,huelva_2020,train,2020-08-31T18:00:00.000000000,2020-09-03T05:00:00.000000000,0.0,0.0
282,huelva_2020,train,2020-08-31T19:00:00.000000000,2020-09-03T06:00:00.000000000,2.558333396911621,30.700000762939453
283,huelva_2020,train,2020-08-31T20:00:00.000000000,2020-09-03T07:00:00.000000000,2.558333396911621,30.700000762939453
284,huelva_2020,train,2020-08-31T21:00:00.000000000,2020-09-03T08:00:00.000000000,2.558333396911621,30.700000762939453
285,huelva_2020,train,2020-08-31T22:00:00.000000000,2020-09-03T09:00:00.000000000,2.558333396911621,30.700000762939453
286,huelva_2020,train,2020-08-31T23:00:00.000000000,2020-09-03T10:00:00.000000000,2.558333396911621,30.700000762939453
287,huelva_2020,train,2020-09-01T00:00:00.000000000,2020-09-03T11:00:00.000000000,2.558333396911621,30.700000762939453
288,huelva_2020,train,2020-09-01T01:00:00.000000000,2020-09-03T12:00:00.000000000,2.558333396911621,30.700000762939453
289,huelva_2020,train,2020-09-01T02:00:00.000000000,2020-09-03T13:00:00.000000000,2.558333396911621,30.700000762939453
290,huelva_2020,train,2020-09-01T03:00:00.000000000,2020-09-03T14:00:00.000000000,2.558333396911621,30.700000762939453
291,huelva_2020,train,2020-09-01T04:00:00.000000000,2020-09-03T15:00:00.000000000,2.558333396911621,30.700000762939453
292,huelva_2020,train,2020-09-01T05:00:00.000000000,2020-09-03T16:00:00.000000000,2.558333396911621,30.700000762939453
293,huelva_2020,train,2020-09-01T06:00:00.000000000,2020-09-03T17:00:00.000000000,2.558333396911621,30.700000762939453
294,huelva_2020,train,2020-09-01T07:00:00.000000000,2020-09-03T18:00:00.000000000,0.0,0.0
295,huelva_2020,train,2020-09-01T08:00:00.000000000,2020-09-03T19:00:00.000000000,0.0,0.0
296,huelva_2020,train,2020-09-01T09:00:00.000000000,2020-09-03T20:00:00.000000000,0.0,0.0
297,huelva_2020,train,2020-09-01T10:00:00.000000000,2020-09-03T21:00:00.000000000,0.0,0.0
298,huelva_2020,train,2020-09-01T11:00:00.000000000,2020-09-03T22:00:00.000000000,0.0,0.0
299,huelva_2020,train,2020-09-01T12:00:00.000000000,2020-09-03T23:00:00.000000000,0.0,0.0
300,huelva_2020,train,2020-09-01T13:00:00.000000000,2020-09-04T00:00:00.000000000,0.0,0.0
301,huelva_2020,train,2020-09-01T14:00:00.000000000,2020-09-04T01:00:00.000000000,0.0,0.0
302,huelva_2020,train,2020-09-01T15:00:00.000000000,2020-09-04T02:00:00.000000000,0.0,0.0
303,huelva_2020,train,2020-09-01T16:00:00.000000000,2020-09-04T03:00:00.000000000,0.0,0.0
304,huelva_2020,train,2020-09-01T17:00:00.000000000,2020-09-04T04:00:00.000000000,0.0,0.0
305,huelva_2020,train,2020-09-01T18:00:00.000000000,2020-09-04T05:00:00.000000000,0.0,0.0
306,huelva_2020,train,2020-09-01T19:00:00.000000000,2020-09-04T06:00:00.000000000,0.0,0.0
307,huelva_2020,train,2020-09-01T20:00:00.000000000,2020-09-04T07:00:00.000000000,0.0,0.0
308,huelva_2020,train,2020-09-01T21:00:00.000000000,2020-09-04T08:00:00.000000000,0.0,0.0
309,huelva_2020,train,2020-09-01T22:00:00.000000000,2020-09-04T09:00:00.000000000,0.0,0.0
310,huelva_2020,train,2020-09-01T23:00:00.000000000,2020-09-04T10:00:00.000000000,0.0,0.0
311,huelva_2020,train,2020-09-02T00:00:00.000000000,2020-09-04T11:00:00.000000000,0.0,0.0
312,huelva_2020,train,2020-09-02T01:00:00.000000000,2020-09-04T12:00:00.000000000,0.0,0.0
313,huelva_2020,train,2020-09-02T02:00:00.000000000,2020-09-04T13:00:00.000000000,0.0,0.0
314,huelva_2020,train,2020-09-02T03:00:00.000000000,2020-09-04T14:00:00.000000000,0.0,0.0
315,huelva_2020,train,2020-09-02T04:00:00.000000000,2020-09-04T15:00:00.000000000,0.0,0.0
316,huelva_2020,train,2020-09-02T05:00:00.000000000,2020-09-04T16:00:00.000000000,0.0,0.0
317,huelva_2020,train,2020-09-02T06:00:00.000000000,2020-09-04T17:00:00.000000000,0.0,0.0
318,huelva_2020,train,2020-09-02T07:00:00.000000000,2020-09-04T18:00:00.000000000,0.0,0.0
319,huelva_2020,train,2020-09-02T08:00:00.000000000,2020-09-04T19:00:00.000000000,0.0,0.0
320,huelva_2020,train,2020-09-02T09:00:00.000000000,2020-09-04T20:00:00.000000000,0.0,0.0
321,huelva_2020,train,2020-09-02T10:00:00.000000000,2020-09-04T21:00:00.000000000,0.0,0.0
322,huelva_2020,train,2020-09-02T11:00:00.000000000,2020-09-04T22:00:00.000000000,0.0,0.0
323,huelva_2020,train,2020-09-02T12:00:00.000000000,2020-09-04T23:00:00.000000000,0.0,0.0
324,huelva_2020,train,2020-09-02T13:00:00.000000000,2020-09-05T00:00:00.000000000,0.0,0.0
325,huelva_2020,train,2020-09-02T14:00:00.000000000,2020-09-05T01:00:00.000000000,0.0,0.0
326,huelva_2020,train,2020-09-02T15:00:00.000000000,2020-09-05T02:00:00.000000000,0.0,0.0
327,huelva_2020,train,2020-09-02T16:00:00.000000000,2020-09-05T03:00:00.000000000,0.0,0.0
328,huelva_2020,train,2020-09-02T17:00:00.000000000,2020-09-05T04:00:00.000000000,0.0,0.0
329,huelva_2020,train,2020-09-02T18:00:00.000000000,2020-09-05T05:00:00.000000000,0.0,0.0
330,huelva_2020,train,2020-09-02T19:00:00.000000000,2020-09-05T06:00:00.000000000,0.0,0.0
331,huelva_2020,train,2020-09-02T20:00:00.000000000,2020-09-05T07:00:00.000000000,0.0,0.0
332,huelva_2020,train,2020-09-02T21:00:00.000000000,2020-09-05T08:00:00.000000000,0.0,0.0
333,huelva_2020,train,2020-09-02T22:00:00.000000000,2020-09-05T09:00:00.000000000,0.0,0.0
334,huelva_2020,train,2020-09-02T23:00:00.000000000,2020-09-05T10:00:00.000000000,0.0,0.0
335,huelva_2020,train,2020-09-03T00:00:00.000000000,2020-09-05T11:00:00.000000000,0.0,0.0
336,huelva_2020,train,2020-09-03T01:00:00.000000000,2020-09-05T12:00:00.000000000,0.0,0.0
337,huelva_2020,train,2020-09-03T02:00:00.000000000,2020-09-05T13:00:00.000000000,0.0,0.0
338,huelva_2020,train,2020-09-03T03:00:00.000000000,2020-09-05T14:00:00.000000000,0.0,0.0
339,huelva_2020,train,2020-09-03T04:00:00.000000000,2020-09-05T15:00:00.000000000,0.0,0.0
340,huelva_2020,train,2020-09-03T05:00:00.000000000,2020-09-05T16:00:00.000000000,0.0,0.0
341,huelva_2020,train,2020-09-03T06:00:00.000000000,2020-09-05T17:00:00.000000000,0.0,0.0
342,huelva_2020,train,2020-09-03T07:00:00.000000000,2020-09-05T18:00:00.000000000,0.0,0.0
343,huelva_2020,train,2020-09-03T08:00:00.000000000,2020-09-05T19:00:00.000000000,0.0,0.0
344,huelva_2020,train,2020-09-03T09:00:00.000000000,2020-09-05T20:00:00.000000000,0.0,0.0
345,huelva_2020,train,2020-09-03T10:00:00.000000000,2020-09-05T21:00:00.000000000,0.0,0.0
346,huelva_2020,train,2020-09-03T11:00:00.000000000,2020-09-05T22:00:00.000000000,0.0,0.0
347,huelva_2020,train,2020-09-03T12:00:00.000000000,2020-09-05T23:00:00.000000000,0.0,0.0
348,sardinia_2021,train,2021-07-25T00:00:00.000000000,2021-07-27T11:00:00.000000000,0.0,0.0
349,sardinia_2021,train,2021-07-25T01:00:00.000000000,2021-07-27T12:00:00.000000000,0.0,0.0
350,sardinia_2021,train,2021-07-25T02:00:00.000000000,2021-07-27T13:00:00.000000000,0.0,0.0
351,sardinia_2021,train,2021-07-25T03:00:00.000000000,2021-07-27T14:00:00.000000000,0.0,0.0
352,sardinia_2021,train,2021-07-25T04:00:00.000000000,2021-07-27T15:00:00.000000000,0.0,0.0
353,sardinia_2021,train,2021-07-25T05:00:00.000000000,2021-07-27T16:00:00.000000000,0.0,0.0
354,sardinia_2021,train,2021-07-25T06:00:00.000000000,2021-07-27T17:00:00.000000000,2.0166666507720947,24.200000762939453
355,sardinia_2021,train,2021-07-25T07:00:00.000000000,2021-07-27T18:00:00.000000000,2.0166666507720947,24.200000762939453
356,sardinia_2021,train,2021-07-25T08:00:00.000000000,2021-07-27T19:00:00.000000000,2.0166666507720947,24.200000762939453
357,sardinia_2021,train,2021-07-25T09:00:00.000000000,2021-07-27T20:00:00.000000000,2.0166666507720947,24.200000762939453
358,sardinia_2021,train,2021-07-25T10:00:00.000000000,2021-07-27T21:00:00.000000000,2.0166666507720947,24.200000762939453
359,sardinia_2021,train,2021-07-25T11:00:00.000000000,2021-07-27T22:00:00.000000000,2.0166666507720947,24.200000762939453
360,sardinia_2021,train,2021-07-25T12:00:00.000000000,2021-07-27T23:00:00.000000000,2.0166666507720947,24.200000762939453
361,sardinia_2021,train,2021-07-25T13:00:00.000000000,2021-07-28T00:00:00.000000000,2.0166666507720947,24.200000762939453
362,sardinia_2021,train,2021-07-25T14:00:00.000000000,2021-07-28T01:00:00.000000000,2.0166666507720947,24.200000762939453
363,sardinia_2021,train,2021-07-25T15:00:00.000000000,2021-07-28T02:00:00.000000000,2.0166666507720947,24.200000762939453
364,sardinia_2021,train,2021-07-25T16:00:00.000000000,2021-07-28T03:00:00.000000000,2.0166666507720947,24.200000762939453
365,sardinia_2021,train,2021-07-25T17:00:00.000000000,2021-07-28T04:00:00.000000000,2.0166666507720947,24.200000762939453
366,sardinia_2021,train,2021-07-25T18:00:00.000000000,2021-07-28T05:00:00.000000000,0.0,0.0
367,sardinia_2021,train,2021-07-25T19:00:00.000000000,2021-07-28T06:00:00.000000000,0.0,0.0
368,sardinia_2021,train,2021-07-25T20:00:00.000000000,2021-07-28T07:00:00.000000000,0.0,0.0
369,sardinia_2021,train,2021-07-25T21:00:00.000000000,2021-07-28T08:00:00.000000000,0.0,0.0
370,sardinia_2021,train,2021-07-25T22:00:00.000000000,2021-07-28T09:00:00.000000000,0.0,0.0
371,sardinia_2021,train,2021-07-25T23:00:00.000000000,2021-07-28T10:00:00.000000000,0.0,0.0
372,sardinia_2021,train,2021-07-26T00:00:00.000000000,2021-07-28T11:00:00.000000000,0.0,0.0
373,sardinia_2021,train,2021-07-26T01:00:00.000000000,2021-07-28T12:00:00.000000000,23.57499885559082,282.8999938964844
374,sardinia_2021,train,2021-07-26T02:00:00.000000000,2021-07-28T13:00:00.000000000,32.99166488647461,282.8999938964844
375,sardinia_2021,train,2021-07-26T03:00:00.000000000,2021-07-28T14:00:00.000000000,32.99166488647461,282.8999938964844
376,sardinia_2021,train,2021-07-26T04:00:00.000000000,2021-07-28T15:00:00.000000000,32.99166488647461,282.8999938964844
377,sardinia_2021,train,2021-07-26T05:00:00.000000000,2021-07-28T16:00:00.000000000,32.99166488647461,282.8999938964844
378,sardinia_2021,train,2021-07-26T06:00:00.000000000,2021-07-28T17:00:00.000000000,32.99166488647461,282.8999938964844
379,sardinia_2021,train,2021-07-26T07:00:00.000000000,2021-07-28T18:00:00.000000000,32.99166488647461,282.8999938964844
380,sardinia_2021,train,2021-07-26T08:00:00.000000000,2021-07-28T19:00:00.000000000,32.99166488647461,282.8999938964844
381,sardinia_2021,train,2021-07-26T09:00:00.000000000,2021-07-28T20:00:00.000000000,32.99166488647461,282.8999938964844
382,sardinia_2021,train,2021-07-26T10:00:00.000000000,2021-07-28T21:00:00.000000000,32.99166488647461,282.8999938964844
383,sardinia_2021,train,2021-07-26T11:00:00.000000000,2021-07-28T22:00:00.000000000,32.99166488647461,282.8999938964844
384,sardinia_2021,train,2021-07-26T12:00:00.000000000,2021-07-28T23:00:00.000000000,32.99166488647461,282.8999938964844
385,sardinia_2021,train,2021-07-26T13:00:00.000000000,2021-07-29T00:00:00.000000000,9.416666984558105,113.0
386,sardinia_2021,train,2021-07-26T14:00:00.000000000,2021-07-29T01:00:00.000000000,0.0,0.0
387,sardinia_2021,train,2021-07-26T15:00:00.000000000,2021-07-29T02:00:00.000000000,0.0,0.0
388,sardinia_2021,train,2021-07-26T16:00:00.000000000,2021-07-29T03:00:00.000000000,0.0,0.0
389,sardinia_2021,train,2021-07-26T17:00:00.000000000,2021-07-29T04:00:00.000000000,0.0,0.0
390,sardinia_2021,train,2021-07-26T18:00:00.000000000,2021-07-29T05:00:00.000000000,0.0,0.0
391,sardinia_2021,train,2021-07-26T19:00:00.000000000,2021-07-29T06:00:00.000000000,0.0,0.0
392,sardinia_2021,train,2021-07-26T20:00:00.000000000,2021-07-29T07:00:00.000000000,0.0,0.0
393,sardinia_2021,train,2021-07-26T21:00:00.000000000,2021-07-29T08:00:00.000000000,0.0,0.0
394,sardinia_2021,train,2021-07-26T22:00:00.000000000,2021-07-29T09:00:00.000000000,0.0,0.0
395,sardinia_2021,train,2021-07-26T23:00:00.000000000,2021-07-29T10:00:00.000000000,0.0,0.0
396,sardinia_2021,train,2021-07-27T00:00:00.000000000,2021-07-29T11:00:00.000000000,11.291666984558105,135.5
397,sardinia_2021,train,2021-07-27T01:00:00.000000000,2021-07-29T12:00:00.000000000,65.95833587646484,656.0
398,sardinia_2021,train,2021-07-27T02:00:00.000000000,2021-07-29T13:00:00.000000000,132.3249969482422,796.4000244140625
399,sardinia_2021,train,2021-07-27T03:00:00.000000000,2021-07-29T14:00:00.000000000,262.73333740234375,1564.9000244140625
400,sardinia_2021,train,2021-07-27T04:00:00.000000000,2021-07-29T15:00:00.000000000,313.0500183105469,1564.9000244140625
401,sardinia_2021,train,2021-07-27T05:00:00.000000000,2021-07-29T16:00:00.000000000,313.0500183105469,1564.9000244140625
402,sardinia_2021,train,2021-07-27T06:00:00.000000000,2021-07-29T17:00:00.000000000,313.0500183105469,1564.9000244140625
403,sardinia_2021,train,2021-07-27T07:00:00.000000000,2021-07-29T18:00:00.000000000,313.0500183105469,1564.9000244140625
404,sardinia_2021,train,2021-07-27T08:00:00.000000000,2021-07-29T19:00:00.000000000,313.0500183105469,1564.9000244140625
405,sardinia_2021,train,2021-07-27T09:00:00.000000000,2021-07-29T20:00:00.000000000,313.0500183105469,1564.9000244140625
406,sardinia_2021,train,2021-07-27T10:00:00.000000000,2021-07-29T21:00:00.000000000,313.0500183105469,1564.9000244140625
407,sardinia_2021,train,2021-07-27T11:00:00.000000000,2021-07-29T22:00:00.000000000,313.0500183105469,1564.9000244140625
408,sardinia_2021,train,2021-07-27T12:00:00.000000000,2021-07-29T23:00:00.000000000,301.7583312988281,1564.9000244140625
409,sardinia_2021,train,2021-07-27T13:00:00.000000000,2021-07-30T00:00:00.000000000,247.0916748046875,1564.9000244140625
410,sardinia_2021,train,2021-07-27T14:00:00.000000000,2021-07-30T01:00:00.000000000,180.72499084472656,1564.9000244140625
411,sardinia_2021,train,2021-07-27T15:00:00.000000000,2021-07-30T02:00:00.000000000,50.31666564941406,603.7999877929688
412,sardinia_2021,train,2021-07-27T16:00:00.000000000,2021-07-30T03:00:00.000000000,0.0,0.0
413,sardinia_2021,train,2021-07-27T17:00:00.000000000,2021-07-30T04:00:00.000000000,0.0,0.0
414,sardinia_2021,train,2021-07-27T18:00:00.000000000,2021-07-30T05:00:00.000000000,0.0,0.0
415,sardinia_2021,train,2021-07-27T19:00:00.000000000,2021-07-30T06:00:00.000000000,0.0,0.0
416,sardinia_2021,train,2021-07-27T20:00:00.000000000,2021-07-30T07:00:00.000000000,0.0,0.0
417,sardinia_2021,train,2021-07-27T21:00:00.000000000,2021-07-30T08:00:00.000000000,0.0,0.0
418,sardinia_2021,train,2021-07-27T22:00:00.000000000,2021-07-30T09:00:00.000000000,18.17500114440918,218.10000610351562
